Simulation Iteration Time Var1 Var2 Var3 Var4
2.00000 31441.0 39.8077 29353.0 -71.0000 -385.000 105.000
1.00000 31451.0 39.8959 29410.0 -99.0000 -377.000 49.0000
2.00000 31451.0 39.8140 29361.0 -71.0000 -385.000 105.000
1.00000 31461.0 39.9073 29420.0 -99.0000 -377.000 49.0000
2.00000 31461.0 39.8432 29371.0 -71.0000 -385.000 105.000
1.00000 31471.0 39.9155 29430.0 -99.0000 -377.000 49.0000
2.00000 31471.0 39.8538 29381.0 -71.0000 -385.000 105.000
1.00000 31481.0 39.9285 29438.0 -99.0000 -377.000 49.0000
2.00000 31481.0 39.8674 29391.0 -71.0000 -385.000 105.000
1.00000 31491.0 39.9419 29448.0 -99.0000 -377.000 49.0000
2.00000 31491.0 39.8830 29400.0 -72.0000 -385.000 105.000
1.00000 31501.0 39.9610 29457.0 -100.000 -377.000 49.0000
2.00000 31501.0 39.8972 29410.0 -72.0000 -385.000 105.000
1.00000 31511.0 39.9769 29465.0 -99.0000 -377.000 49.0000
2.00000 31511.0 39.9093 29418.0 -72.0000 -385.000 105.000
1.00000 31521.0 39.9862 29475.0 -99.0000 -377.000 49.0000
2.00000 31521.0 39.9231 29428.0 -72.0000 -385.000 105.000
1.00000 31531.0 39.9997 29484.0 -99.0000 -377.000 48.0000
2.00000 31531.0 39.9291 29438.0 -72.0000 -385.000 105.000
1.00000 31541.0 40.0236 29494.0 -99.0000 -377.000 48.0000
2.00000 31541.0 39.9418 29448.0 -72.0000 -385.000 105.000
1.00000 31551.0 40.0355 29504.0 -99.0000 -377.000 48.0000
2.00000 31551.0 39.9593 29458.0 -72.0000 -385.000 105.000
1.00000 31561.0 40.0469 29514.0 -99.0000 -377.000 48.0000
2.00000 31561.0 39.9716 29468.0 -72.0000 -385.000 105.000
1.00000 31571.0 40.0588 29524.0 -99.0000 -377.000 48.0000
2.00000 31571.0 39.9862 29478.0 -72.0000 -385.000 105.000
1.00000 31581.0 40.0670 29534.0 -99.0000 -377.000 48.0000
2.00000 31581.0 40.0046 29488.0 -72.0000 -385.000 105.000
1.00000 31591.0 40.0792 29544.0 -99.0000 -377.000 48.0000
2.00000 31591.0 40.0126 29498.0 -72.0000 -385.000 105.000
1.00000 31601.0 40.0850 29552.0 -100.000 -378.000 48.0000
2.00000 31601.0 40.0231 29508.0 -72.0000 -385.000 105.000
1.00000 31611.0 40.1044 29562.0 -100.000 -378.000 48.0000
2.00000 31611.0 40.0319 29518.0 -72.0000 -385.000 105.000
1.00000 31621.0 40.1187 29571.0 -100.000 -379.000 48.0000
2.00000 31621.0 40.0407 29528.0 -72.0000 -385.000 105.000
1.00000 31631.0 40.1283 29580.0 -100.000 -380.000 48.0000
2.00000 31631.0 40.0569 29538.0 -72.0000 -385.000 105.000
1.00000 31641.0 40.1439 29590.0 -100.000 -380.000 48.0000
2.00000 31641.0 40.0702 29548.0 -72.0000 -385.000 105.000
1.00000 31651.0 40.1512 29600.0 -100.000 -380.000 48.0000
2.00000 31651.0 40.0762 29558.0 -72.0000 -385.000 105.000
1.00000 31661.0 40.1650 29610.0 -100.000 -380.000 48.0000
2.00000 31661.0 40.0835 29565.0 -73.0000 -385.000 105.000
1.00000 31671.0 40.1801 29618.0 -100.000 -380.000 48.0000
2.00000 31671.0 40.0977 29575.0 -73.0000 -385.000 105.000
1.00000 31681.0 40.1962 29628.0 -100.000 -380.000 48.0000
2.00000 31681.0 40.1076 29585.0 -73.0000 -385.000 105.000
1.00000 31691.0 40.2070 29638.0 -100.000 -380.000 48.0000
2.00000 31691.0 40.1173 29593.0 -73.0000 -385.000 105.000
1.00000 31701.0 40.2167 29646.0 -100.000 -382.000 48.0000
2.00000 31701.0 40.1295 29602.0 -74.0000 -385.000 105.000
1.00000 31711.0 40.2290 29656.0 -100.000 -382.000 48.0000
2.00000 31711.0 40.1436 29612.0 -74.0000 -385.000 105.000
1.00000 31721.0 40.2432 29666.0 -100.000 -382.000 48.0000
2.00000 31721.0 40.1578 29621.0 -75.0000 -385.000 105.000
1.00000 31731.0 40.2508 29676.0 -100.000 -382.000 48.0000
2.00000 31731.0 40.1673 29630.0 -76.0000 -385.000 105.000
1.00000 31741.0 40.2627 29686.0 -100.000 -382.000 48.0000
2.00000 31741.0 40.1788 29640.0 -76.0000 -385.000 105.000
1.00000 31751.0 40.2723 29696.0 -100.000 -382.000 48.0000
2.00000 31751.0 40.1995 29650.0 -76.0000 -385.000 105.000
1.00000 31761.0 40.2800 29704.0 -100.000 -382.000 48.0000
2.00000 31761.0 40.2106 29659.0 -77.0000 -384.000 105.000
1.00000 31771.0 40.2937 29714.0 -100.000 -382.000 48.0000
2.00000 31771.0 40.2223 29669.0 -77.0000 -384.000 105.000
1.00000 31781.0 40.3069 29724.0 -100.000 -382.000 48.0000
2.00000 31781.0 40.2397 29677.0 -76.0000 -384.000 105.000
1.00000 31791.0 40.3196 29731.0 -99.0000 -383.000 48.0000
2.00000 31791.0 40.2507 29687.0 -76.0000 -384.000 105.000
1.00000 31801.0 40.3305 29737.0 -100.000 -384.000 49.0000
2.00000 31801.0 40.2578 29697.0 -76.0000 -384.000 105.000
1.00000 31811.0 40.3451 29747.0 -100.000 -384.000 49.0000
2.00000 31811.0 40.2692 29707.0 -76.0000 -384.000 105.000
1.00000 31821.0 40.3539 29757.0 -100.000 -384.000 49.0000
2.00000 31821.0 40.2779 29714.0 -76.0000 -385.000 105.000
1.00000 31831.0 40.3725 29767.0 -100.000 -384.000 49.0000
2.00000 31831.0 40.2921 29724.0 -76.0000 -385.000 105.000
1.00000 31841.0 40.3883 29775.0 -99.0000 -384.000 49.0000
2.00000 31841.0 40.3013 29734.0 -76.0000 -385.000 105.000
1.00000 31851.0 40.4065 29785.0 -99.0000 -384.000 49.0000
2.00000 31851.0 40.3192 29744.0 -76.0000 -385.000 105.000
1.00000 31861.0 40.4265 29794.0 -99.0000 -385.000 49.0000
2.00000 31861.0 40.3341 29754.0 -76.0000 -385.000 105.000
1.00000 31871.0 40.4339 29802.0 -99.0000 -385.000 49.0000
2.00000 31871.0 40.3511 29763.0 -76.0000 -386.000 105.000
1.00000 31881.0 40.4499 29812.0 -99.0000 -385.000 49.0000
2.00000 31881.0 40.3572 29769.0 -75.0000 -388.000 105.000
1.00000 31891.0 40.4608 29822.0 -99.0000 -385.000 49.0000
2.00000 31891.0 40.3718 29779.0 -75.0000 -388.000 105.000
1.00000 31901.0 40.4762 29832.0 -99.0000 -385.000 49.0000
2.00000 31901.0 40.3797 29789.0 -75.0000 -388.000 105.000
1.00000 31911.0 40.4916 29840.0 -101.000 -384.000 49.0000
2.00000 31911.0 40.3905 29798.0 -75.0000 -389.000 105.000
1.00000 31921.0 40.5042 29849.0 -102.000 -384.000 49.0000
2.00000 31921.0 40.3990 29807.0 -75.0000 -389.000 104.000
1.00000 31931.0 40.5255 29859.0 -102.000 -384.000 49.0000
2.00000 31931.0 40.4050 29817.0 -75.0000 -389.000 104.000
1.00000 31941.0 40.5334 29869.0 -102.000 -384.000 49.0000
2.00000 31941.0 40.4135 29827.0 -75.0000 -389.000 104.000
1.00000 31951.0 40.5443 29879.0 -102.000 -384.000 49.0000
2.00000 31951.0 40.4257 29835.0 -75.0000 -389.000 104.000
1.00000 31961.0 40.5528 29888.0 -102.000 -385.000 49.0000
2.00000 31961.0 40.4306 29845.0 -75.0000 -389.000 104.000
1.00000 31971.0 40.5628 29898.0 -102.000 -385.000 49.0000
2.00000 31971.0 40.4420 29855.0 -75.0000 -389.000 104.000
1.00000 31981.0 40.5784 29906.0 -102.000 -385.000 49.0000
2.00000 31981.0 40.4563 29865.0 -75.0000 -389.000 104.000
1.00000 31991.0 40.5883 29916.0 -102.000 -385.000 49.0000
2.00000 31991.0 40.4702 29875.0 -75.0000 -389.000 104.000
1.00000 32001.0 40.5987 29926.0 -102.000 -385.000 49.0000
2.00000 32001.0 40.4902 29883.0 -75.0000 -389.000 104.000
1.00000 32011.0 40.6134 29936.0 -102.000 -385.000 49.0000
2.00000 32011.0 40.4967 29893.0 -75.0000 -389.000 104.000
1.00000 32021.0 40.6219 29942.0 -102.000 -385.000 49.0000
2.00000 32021.0 40.5036 29903.0 -75.0000 -389.000 104.000
1.00000 32031.0 40.6322 29952.0 -102.000 -385.000 49.0000
2.00000 32031.0 40.5116 29913.0 -75.0000 -389.000 104.000
1.00000 32041.0 40.6487 29962.0 -102.000 -385.000 49.0000
2.00000 32041.0 40.5179 29921.0 -74.0000 -389.000 104.000
1.00000 32051.0 40.6633 29971.0 -102.000 -386.000 50.0000
2.00000 32051.0 40.5246 29929.0 -74.0000 -389.000 104.000
1.00000 32061.0 40.6719 29981.0 -102.000 -386.000 50.0000
2.00000 32061.0 40.5359 29938.0 -74.0000 -390.000 105.000
1.00000 32071.0 40.6862 29991.0 -102.000 -386.000 50.0000
2.00000 32071.0 40.5558 29948.0 -74.0000 -390.000 105.000
1.00000 32081.0 40.7037 30001.0 -102.000 -386.000 50.0000
2.00000 32081.0 40.5806 29957.0 -75.0000 -390.000 105.000
1.00000 32091.0 40.7187 30009.0 -102.000 -386.000 50.0000
2.00000 32091.0 40.5878 29965.0 -75.0000 -390.000 105.000
1.00000 32101.0 40.7299 30019.0 -102.000 -386.000 50.0000
2.00000 32101.0 40.5939 29975.0 -75.0000 -390.000 105.000
1.00000 32111.0 40.7429 30029.0 -102.000 -386.000 50.0000
2.00000 32111.0 40.5989 29984.0 -76.0000 -390.000 105.000
1.00000 32121.0 40.7535 30039.0 -102.000 -386.000 50.0000
2.00000 32121.0 40.6144 29994.0 -76.0000 -390.000 105.000
1.00000 32131.0 40.7619 30049.0 -102.000 -386.000 50.0000
2.00000 32131.0 40.6269 30003.0 -76.0000 -390.000 104.000
1.00000 32141.0 40.7773 30058.0 -103.000 -386.000 50.0000
2.00000 32141.0 40.6392 30013.0 -76.0000 -390.000 104.000
1.00000 32151.0 40.7871 30068.0 -103.000 -386.000 50.0000
2.00000 32151.0 40.6621 30023.0 -76.0000 -390.000 104.000
1.00000 32161.0 40.7984 30078.0 -103.000 -386.000 50.0000
2.00000 32161.0 40.6801 30031.0 -76.0000 -390.000 104.000
1.00000 32171.0 40.8150 30086.0 -103.000 -386.000 50.0000
2.00000 32171.0 40.6989 30039.0 -75.0000 -390.000 104.000
1.00000 32181.0 40.8261 30096.0 -103.000 -386.000 50.0000
2.00000 32181.0 40.7057 30049.0 -75.0000 -390.000 104.000
1.00000 32191.0 40.8314 30104.0 -103.000 -386.000 50.0000
2.00000 32191.0 40.7203 30059.0 -75.0000 -390.000 104.000
1.00000 32201.0 40.8434 30111.0 -103.000 -387.000 50.0000
2.00000 32201.0 40.7302 30069.0 -75.0000 -390.000 104.000
1.00000 32211.0 40.8608 30121.0 -103.000 -387.000 50.0000
2.00000 32211.0 40.7387 30079.0 -75.0000 -390.000 104.000
1.00000 32221.0 40.8712 30131.0 -103.000 -387.000 50.0000
2.00000 32221.0 40.7493 30089.0 -75.0000 -390.000 104.000
1.00000 32231.0 40.8947 30140.0 -103.000 -388.000 50.0000
2.00000 32231.0 40.7617 30098.0 -75.0000 -391.000 104.000
1.00000 32241.0 40.9112 30149.0 -104.000 -388.000 50.0000
2.00000 32241.0 40.7731 30107.0 -75.0000 -392.000 104.000
1.00000 32251.0 40.9255 30158.0 -104.000 -389.000 50.0000
2.00000 32251.0 40.7866 30116.0 -76.0000 -392.000 104.000
1.00000 32261.0 40.9353 30168.0 -104.000 -389.000 50.0000
2.00000 32261.0 40.7972 30124.0 -76.0000 -394.000 105.000
1.00000 32271.0 40.9488 30178.0 -104.000 -389.000 50.0000
2.00000 32271.0 40.8138 30134.0 -76.0000 -394.000 105.000
1.00000 32281.0 40.9599 30186.0 -104.000 -389.000 50.0000
2.00000 32281.0 40.8249 30140.0 -78.0000 -393.000 105.000
1.00000 32291.0 40.9658 30196.0 -104.000 -389.000 50.0000
2.00000 32291.0 40.8388 30150.0 -78.0000 -393.000 105.000
1.00000 32301.0 40.9763 30206.0 -104.000 -389.000 50.0000
2.00000 32301.0 40.8526 30160.0 -78.0000 -393.000 105.000
1.00000 32311.0 40.9865 30214.0 -104.000 -389.000 50.0000
2.00000 32311.0 40.8663 30170.0 -78.0000 -393.000 105.000
1.00000 32321.0 40.9987 30224.0 -104.000 -389.000 50.0000
2.00000 32321.0 40.8739 30180.0 -78.0000 -393.000 105.000
1.00000 32331.0 41.0063 30234.0 -104.000 -389.000 50.0000
2.00000 32331.0 40.8934 30189.0 -79.0000 -392.000 105.000
1.00000 32341.0 41.0250 30242.0 -104.000 -389.000 50.0000
2.00000 32341.0 40.9050 30198.0 -79.0000 -393.000 105.000
1.00000 32351.0 41.0415 30250.0 -104.000 -389.000 50.0000
2.00000 32351.0 40.9198 30207.0 -80.0000 -392.000 105.000
1.00000 32361.0 41.0548 30260.0 -104.000 -389.000 50.0000
2.00000 32361.0 40.9407 30217.0 -80.0000 -392.000 105.000
1.00000 32371.0 41.0611 30270.0 -104.000 -389.000 50.0000
2.00000 32371.0 40.9502 30227.0 -80.0000 -392.000 105.000
1.00000 32381.0 41.0723 30278.0 -103.000 -389.000 50.0000
2.00000 32381.0 40.9662 30235.0 -80.0000 -392.000 105.000
1.00000 32391.0 41.0852 30288.0 -103.000 -389.000 50.0000
2.00000 32391.0 40.9742 30245.0 -80.0000 -392.000 105.000
1.00000 32401.0 41.0953 30297.0 -104.000 -389.000 50.0000
2.00000 32401.0 40.9817 30254.0 -80.0000 -393.000 105.000
1.00000 32411.0 41.1068 30305.0 -103.000 -389.000 50.0000
2.00000 32411.0 40.9892 30264.0 -80.0000 -393.000 105.000
1.00000 32421.0 41.1203 30315.0 -103.000 -389.000 50.0000
2.00000 32421.0 41.0012 30274.0 -80.0000 -393.000 105.000
1.00000 32431.0 41.1303 30322.0 -103.000 -388.000 50.0000
2.00000 32431.0 41.0125 30284.0 -80.0000 -393.000 105.000
1.00000 32441.0 41.1472 30330.0 -103.000 -388.000 50.0000
2.00000 32441.0 41.0222 30294.0 -80.0000 -393.000 105.000
1.00000 32451.0 41.1624 30340.0 -103.000 -388.000 50.0000
2.00000 32451.0 41.0294 30302.0 -79.0000 -393.000 105.000
1.00000 32461.0 41.1752 30348.0 -103.000 -388.000 50.0000
2.00000 32461.0 41.0406 30312.0 -79.0000 -393.000 105.000
1.00000 32471.0 41.1867 30357.0 -104.000 -388.000 50.0000
2.00000 32471.0 41.0513 30322.0 -79.0000 -393.000 105.000
1.00000 32481.0 41.1966 30367.0 -104.000 -388.000 50.0000
2.00000 32481.0 41.0695 30332.0 -79.0000 -393.000 105.000
1.00000 32491.0 41.2109 30377.0 -104.000 -388.000 50.0000
2.00000 32491.0 41.0890 30340.0 -79.0000 -393.000 105.000
1.00000 32501.0 41.2243 30387.0 -104.000 -388.000 50.0000
2.00000 32501.0 41.0983 30346.0 -78.0000 -395.000 106.000
1.00000 32511.0 41.2317 30397.0 -104.000 -388.000 50.0000
2.00000 32511.0 41.1136 30353.0 -79.0000 -395.000 106.000
1.00000 32521.0 41.2506 30407.0 -104.000 -388.000 50.0000
2.00000 32521.0 41.1278 30363.0 -79.0000 -395.000 106.000
1.00000 32531.0 41.2580 30415.0 -103.000 -388.000 50.0000
2.00000 32531.0 41.1416 30372.0 -79.0000 -396.000 106.000
1.00000 32541.0 41.2727 30423.0 -104.000 -388.000 49.0000
2.00000 32541.0 41.1659 30379.0 -78.0000 -397.000 106.000
1.00000 32551.0 41.2860 30430.0 -103.000 -389.000 50.0000
2.00000 32551.0 41.1743 30384.0 -76.0000 -398.000 106.000
1.00000 32561.0 41.2951 30439.0 -103.000 -389.000 49.0000
2.00000 32561.0 41.1873 30394.0 -76.0000 -398.000 106.000
1.00000 32571.0 41.3065 30449.0 -103.000 -389.000 49.0000
2.00000 32571.0 41.2029 30403.0 -76.0000 -399.000 106.000
1.00000 32581.0 41.3183 30458.0 -103.000 -390.000 49.0000
2.00000 32581.0 41.2111 30413.0 -76.0000 -399.000 106.000
1.00000 32591.0 41.3338 30468.0 -103.000 -390.000 49.0000
2.00000 32591.0 41.2311 30422.0 -76.0000 -400.000 106.000
1.00000 32601.0 41.3513 30476.0 -104.000 -391.000 50.0000
2.00000 32601.0 41.2405 30432.0 -76.0000 -400.000 106.000
1.00000 32611.0 41.3583 30485.0 -104.000 -392.000 50.0000
2.00000 32611.0 41.2497 30442.0 -76.0000 -400.000 106.000
1.00000 32621.0 41.3725 30495.0 -104.000 -392.000 50.0000
2.00000 32621.0 41.2604 30452.0 -76.0000 -400.000 106.000
1.00000 32631.0 41.3819 30505.0 -104.000 -392.000 50.0000
2.00000 32631.0 41.2686 30460.0 -76.0000 -400.000 106.000
1.00000 32641.0 41.3999 30514.0 -105.000 -391.000 50.0000
2.00000 32641.0 41.2875 30470.0 -76.0000 -400.000 106.000
1.00000 32651.0 41.4124 30522.0 -105.000 -391.000 50.0000
2.00000 32651.0 41.2985 30480.0 -76.0000 -400.000 106.000
1.00000 32661.0 41.4187 30532.0 -105.000 -391.000 50.0000
2.00000 32661.0 41.3160 30490.0 -76.0000 -400.000 106.000
1.00000 32671.0 41.4307 30541.0 -105.000 -392.000 51.0000
2.00000 32671.0 41.3279 30498.0 -76.0000 -400.000 106.000
1.00000 32681.0 41.4428 30550.0 -105.000 -393.000 51.0000
2.00000 32681.0 41.3446 30507.0 -77.0000 -400.000 106.000
1.00000 32691.0 41.4534 30560.0 -105.000 -393.000 51.0000
2.00000 32691.0 41.3568 30517.0 -77.0000 -400.000 106.000
1.00000 32701.0 41.4627 30568.0 -106.000 -394.000 51.0000
2.00000 32701.0 41.3667 30527.0 -77.0000 -400.000 106.000
1.00000 32711.0 41.4752 30578.0 -106.000 -394.000 51.0000
2.00000 32711.0 41.3763 30537.0 -77.0000 -400.000 106.000
1.00000 32721.0 41.4876 30588.0 -106.000 -394.000 51.0000
2.00000 32721.0 41.3874 30547.0 -77.0000 -400.000 106.000
1.00000 32731.0 41.5049 30598.0 -106.000 -394.000 51.0000
2.00000 32731.0 41.3967 30557.0 -77.0000 -400.000 106.000
1.00000 32741.0 41.5181 30606.0 -107.000 -394.000 51.0000
2.00000 32741.0 41.4102 30567.0 -77.0000 -400.000 106.000
1.00000 32751.0 41.5341 30615.0 -107.000 -395.000 51.0000
2.00000 32751.0 41.4238 30577.0 -77.0000 -400.000 106.000
1.00000 32761.0 41.5483 30625.0 -107.000 -395.000 51.0000
2.00000 32761.0 41.4318 30586.0 -78.0000 -400.000 106.000
1.00000 32771.0 41.5613 30635.0 -107.000 -395.000 51.0000
2.00000 32771.0 41.4458 30596.0 -78.0000 -400.000 106.000
1.00000 32781.0 41.5698 30645.0 -107.000 -395.000 51.0000
2.00000 32781.0 41.4583 30606.0 -78.0000 -400.000 106.000
1.00000 32791.0 41.5853 30655.0 -107.000 -395.000 51.0000
2.00000 32791.0 41.4757 30615.0 -79.0000 -400.000 106.000
1.00000 32801.0 41.6002 30664.0 -107.000 -396.000 51.0000
2.00000 32801.0 41.4903 30625.0 -79.0000 -400.000 106.000
1.00000 32811.0 41.6271 30674.0 -107.000 -396.000 51.0000
2.00000 32811.0 41.5008 30631.0 -79.0000 -400.000 106.000
1.00000 32821.0 41.6442 30682.0 -107.000 -396.000 51.0000
2.00000 32821.0 41.5103 30640.0 -79.0000 -401.000 106.000
1.00000 32831.0 41.6560 30692.0 -107.000 -396.000 51.0000
2.00000 32831.0 41.5277 30650.0 -79.0000 -401.000 106.000
1.00000 32841.0 41.6639 30702.0 -107.000 -396.000 51.0000
2.00000 32841.0 41.5366 30660.0 -79.0000 -401.000 106.000
1.00000 32851.0 41.6727 30711.0 -107.000 -397.000 51.0000
2.00000 32851.0 41.5439 30670.0 -79.0000 -401.000 106.000
1.00000 32861.0 41.6871 30720.0 -108.000 -397.000 51.0000
2.00000 32861.0 41.5614 30680.0 -79.0000 -401.000 106.000
1.00000 32871.0 41.6972 30728.0 -108.000 -397.000 51.0000
2.00000 32871.0 41.5787 30688.0 -79.0000 -401.000 106.000
1.00000 32881.0 41.7077 30738.0 -108.000 -397.000 51.0000
2.00000 32881.0 41.5925 30695.0 -79.0000 -402.000 107.000
1.00000 32891.0 41.7192 30747.0 -108.000 -398.000 52.0000
2.00000 32891.0 41.6118 30705.0 -79.0000 -402.000 107.000
1.00000 32901.0 41.7338 30757.0 -108.000 -398.000 52.0000
2.00000 32901.0 41.6231 30715.0 -79.0000 -402.000 107.000
1.00000 32911.0 41.7563 30766.0 -109.000 -398.000 52.0000
2.00000 32911.0 41.6415 30724.0 -79.0000 -403.000 107.000
1.00000 32921.0 41.7669 30775.0 -109.000 -398.000 51.0000
2.00000 32921.0 41.6523 30734.0 -79.0000 -403.000 107.000
1.00000 32931.0 41.7791 30785.0 -109.000 -398.000 51.0000
2.00000 32931.0 41.6613 30743.0 -80.0000 -403.000 107.000
1.00000 32941.0 41.7954 30795.0 -109.000 -398.000 51.0000
2.00000 32941.0 41.6740 30753.0 -80.0000 -403.000 107.000
1.00000 32951.0 41.8044 30805.0 -109.000 -398.000 51.0000
2.00000 32951.0 41.6816 30763.0 -80.0000 -403.000 107.000
1.00000 32961.0 41.8215 30813.0 -109.000 -399.000 51.0000
2.00000 32961.0 41.6888 30773.0 -80.0000 -403.000 107.000
1.00000 32971.0 41.8357 30823.0 -109.000 -399.000 51.0000
2.00000 32971.0 41.7045 30782.0 -80.0000 -404.000 107.000
1.00000 32981.0 41.8453 30833.0 -109.000 -399.000 51.0000
2.00000 32981.0 41.7222 30788.0 -80.0000 -406.000 109.000
1.00000 32991.0 41.8536 30842.0 -109.000 -400.000 51.0000
2.00000 32991.0 41.7324 30798.0 -80.0000 -406.000 109.000
1.00000 33001.0 41.8675 30852.0 -109.000 -400.000 51.0000
2.00000 33001.0 41.7508 30808.0 -80.0000 -406.000 109.000
1.00000 33011.0 41.8773 30862.0 -109.000 -400.000 51.0000
2.00000 33011.0 41.7676 30818.0 -80.0000 -406.000 109.000
1.00000 33021.0 41.8933 30872.0 -109.000 -400.000 51.0000
2.00000 33021.0 41.7844 30828.0 -80.0000 -406.000 109.000
1.00000 33031.0 41.9040 30882.0 -109.000 -400.000 51.0000
2.00000 33031.0 41.8043 30835.0 -81.0000 -406.000 109.000
1.00000 33041.0 41.9130 30891.0 -109.000 -400.000 50.0000
2.00000 33041.0 41.8176 30845.0 -81.0000 -406.000 109.000
1.00000 33051.0 41.9234 30901.0 -109.000 -400.000 50.0000
2.00000 33051.0 41.8333 30855.0 -81.0000 -406.000 109.000
1.00000 33061.0 41.9448 30911.0 -109.000 -400.000 50.0000
2.00000 33061.0 41.8432 30865.0 -81.0000 -406.000 109.000
1.00000 33071.0 41.9570 30921.0 -109.000 -400.000 50.0000
2.00000 33071.0 41.8533 30874.0 -81.0000 -407.000 109.000
1.00000 33081.0 41.9707 30931.0 -109.000 -400.000 50.0000
2.00000 33081.0 41.8696 30883.0 -81.0000 -407.000 108.000
1.00000 33091.0 41.9837 30938.0 -110.000 -400.000 50.0000
2.00000 33091.0 41.8824 30891.0 -80.0000 -407.000 108.000
1.00000 33101.0 42.0012 30948.0 -110.000 -400.000 50.0000
2.00000 33101.0 41.8962 30899.0 -80.0000 -407.000 108.000
1.00000 33111.0 42.0134 30954.0 -110.000 -400.000 50.0000
2.00000 33111.0 41.9070 30909.0 -80.0000 -407.000 108.000
1.00000 33121.0 42.0264 30964.0 -110.000 -400.000 50.0000
2.00000 33121.0 41.9187 30918.0 -80.0000 -408.000 108.000
1.00000 33131.0 42.0392 30974.0 -110.000 -400.000 50.0000
2.00000 33131.0 41.9312 30928.0 -80.0000 -408.000 108.000
1.00000 33141.0 42.0530 30982.0 -110.000 -400.000 50.0000
2.00000 33141.0 41.9394 30938.0 -80.0000 -408.000 108.000
1.00000 33151.0 42.0622 30992.0 -110.000 -400.000 50.0000
2.00000 33151.0 41.9513 30945.0 -80.0000 -408.000 108.000
1.00000 33161.0 42.0803 31002.0 -110.000 -400.000 50.0000
2.00000 33161.0 41.9682 30953.0 -82.0000 -407.000 108.000
1.00000 33171.0 42.0929 31010.0 -110.000 -400.000 50.0000
2.00000 33171.0 41.9800 30963.0 -82.0000 -407.000 108.000
1.00000 33181.0 42.1036 31020.0 -110.000 -400.000 50.0000
2.00000 33181.0 41.9939 30972.0 -82.0000 -407.000 107.000
1.00000 33191.0 42.1115 31028.0 -110.000 -400.000 50.0000
2.00000 33191.0 42.0019 30982.0 -82.0000 -407.000 107.000
1.00000 33201.0 42.1310 31038.0 -110.000 -400.000 50.0000
2.00000 33201.0 42.0097 30990.0 -82.0000 -407.000 107.000
1.00000 33211.0 42.1386 31048.0 -110.000 -400.000 50.0000
2.00000 33211.0 42.0226 30997.0 -81.0000 -407.000 106.000
1.00000 33221.0 42.1465 31058.0 -110.000 -400.000 50.0000
2.00000 33221.0 42.0344 31003.0 -80.0000 -409.000 106.000
1.00000 33231.0 42.1584 31066.0 -110.000 -400.000 50.0000
2.00000 33231.0 42.0499 31013.0 -80.0000 -409.000 106.000
1.00000 33241.0 42.1687 31074.0 -110.000 -400.000 50.0000
2.00000 33241.0 42.0660 31023.0 -80.0000 -409.000 106.000
1.00000 33251.0 42.1777 31080.0 -110.000 -400.000 50.0000
2.00000 33251.0 42.0825 31031.0 -79.0000 -409.000 106.000
1.00000 33261.0 42.1913 31090.0 -110.000 -400.000 50.0000
2.00000 33261.0 42.1040 31040.0 -80.0000 -409.000 106.000
1.00000 33271.0 42.2047 31099.0 -111.000 -400.000 50.0000
2.00000 33271.0 42.1168 31050.0 -80.0000 -409.000 106.000
1.00000 33281.0 42.2145 31109.0 -111.000 -400.000 50.0000
2.00000 33281.0 42.1313 31060.0 -80.0000 -409.000 106.000
1.00000 33291.0 42.2277 31117.0 -111.000 -400.000 50.0000
2.00000 33291.0 42.1498 31066.0 -80.0000 -409.000 106.000
1.00000 33301.0 42.2413 31126.0 -112.000 -400.000 50.0000
2.00000 33301.0 42.1644 31076.0 -80.0000 -409.000 106.000
1.00000 33311.0 42.2496 31135.0 -113.000 -400.000 50.0000
2.00000 33311.0 42.1716 31086.0 -80.0000 -409.000 106.000
1.00000 33321.0 42.2674 31144.0 -113.000 -401.000 50.0000
2.00000 33321.0 42.1830 31096.0 -80.0000 -409.000 106.000
1.00000 33331.0 42.2804 31153.0 -113.000 -402.000 51.0000
2.00000 33331.0 42.2013 31106.0 -80.0000 -409.000 106.000
1.00000 33341.0 42.2901 31162.0 -114.000 -402.000 51.0000
2.00000 33341.0 42.2237 31115.0 -81.0000 -409.000 106.000
1.00000 33351.0 42.3056 31171.0 -114.000 -402.000 50.0000
2.00000 33351.0 42.2392 31123.0 -82.0000 -410.000 106.000
1.00000 33361.0 42.3234 31181.0 -114.000 -402.000 50.0000
2.00000 33361.0 42.2504 31133.0 -82.0000 -410.000 106.000
1.00000 33371.0 42.3363 31191.0 -114.000 -402.000 50.0000
2.00000 33371.0 42.2633 31142.0 -83.0000 -410.000 106.000
1.00000 33381.0 42.3453 31201.0 -114.000 -402.000 50.0000
2.00000 33381.0 42.2725 31152.0 -83.0000 -410.000 106.000
1.00000 33391.0 42.3595 31211.0 -114.000 -402.000 50.0000
2.00000 33391.0 42.2819 31162.0 -83.0000 -410.000 106.000
1.00000 33401.0 42.3733 31221.0 -114.000 -402.000 50.0000
2.00000 33401.0 42.2948 31172.0 -83.0000 -410.000 106.000
1.00000 33411.0 42.3895 31231.0 -114.000 -402.000 50.0000
2.00000 33411.0 42.3091 31180.0 -83.0000 -410.000 106.000
1.00000 33421.0 42.4088 31241.0 -114.000 -402.000 50.0000
2.00000 33421.0 42.3189 31189.0 -84.0000 -410.000 106.000
1.00000 33431.0 42.4215 31250.0 -114.000 -403.000 50.0000
